date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
25,1,2,2,1,0.75,3.94,1039.0,2280,0,0.0,0,0,19.0,0.504596491
19,0,0,1,12,0.7,15.26,1462.0,4080,40,0.0,0,0,34.0,0.7001647059999999
43,4,0,0,3,0.5,30.1,1261.0,6960,30,0.0,0,1,58.0,0.500801724
6,3,0,4,3,0.6,30.1,1361.0,6960,30,0.0,0,1,58.0,0.475718391
15,4,2,5,5,0.7,4.15,1039.0,3840,0,0.0,0,0,8.0,0.8213541670000001
12,1,0,5,8,0.7,24.26,1167.0,6840,0,0.0,0,0,57.0,0.496549708
19,0,2,1,5,0.5,4.15,1039.0,1440,0,0.0,0,0,12.0,0.926388889
41,1,2,4,4,0.8,4.3,1039.0,1440,0,0.0,0,0,12.0,0.8450694440000001
48,1,0,0,1,0.7,26.82,1267.0,8160,70,0.0,0,0,58.0,0.850045
47,4,1,1,1,0.75,3.94,1039.0,960,0,0.0,0,0,8.0,0.880754167
56,1,0,5,2,0.75,19.87,733.0,6000,34,0.0,0,0,55.0,0.753097531
39,1,2,2,5,0.6,2.9,1039.0,960,0,0.0,0,0,8.0,0.759270833
49,1,2,4,7,0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.667604167
26,0,1,5,10,0.7,2.9,1039.0,3360,0,0.0,0,0,8.0,0.410833333
43,4,0,0,6,0.8,18.79,822.0,4080,0,0.0,0,0,34.0,0.557252451
2,0,1,2,10,0.8,3.94,1039.0,2400,0,0.0,0,0,20.0,0.955791667
18,0,0,4,1,0.7,22.94,1682.0,10530,75,0.0,0,0,58.5,0.8009096090000001
35,0,2,3,1,0.75,3.94,1039.0,1200,0,0.0,0,0,10.0,0.9456
35,0,0,3,7,0.6,23.54,958.0,6600,0,0.0,0,0,55.0,0.285333333
3,4,0,3,12,0.8,15.26,470.0,4080,63,0.0,0,0,34.0,0.8004019609999999
44,0,2,0,2,0.75,3.94,1039.0,1440,0,0.0,0,0,8.0,0.578314394
8,1,0,1,1,0.8,26.16,1187.0,10620,75,0.0,0,0,59.0,0.850502311
14,1,1,4,10,0.7,2.9,1039.0,3360,0,0.0,0,0,8.0,0.6645833329999999
37,3,1,1,9,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.586041667
31,3,0,2,9,0.8,26.16,1196.0,10620,63,0.0,0,0,59.0,0.8001171029999999
6,3,1,4,1,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,1.1204375
31,3,0,2,6,0.8,11.41,1028.0,4380,50,0.0,0,0,31.0,0.800358775
49,1,2,4,11,0.75,4.15,1039.0,960,0,0.0,0,0,8.0,0.345833333
57,0,1,3,10,0.7,2.9,1039.0,1200,0,0.0,0,0,10.0,0.845833333
24,3,1,3,7,0.7,5.13,1039.0,960,0,0.0,0,0,8.0,0.671875
29,0,0,0,1,0.5,26.66,1448.0,6840,30,0.0,0,2,57.0,0.5503497079999999
11,3,2,0,6,0.8,2.9,1039.0,900,0,0.0,0,0,5.0,0.465757576
50,3,2,5,7,0.8,2.9,1039.0,1440,0,0.0,0,0,8.0,0.689299242
49,1,0,4,7,0.8,25.9,1227.0,7020,60,0.0,0,0,56.5,0.850436438
27,4,1,4,4,0.75,3.94,1039.0,960,0,0.0,0,0,8.0,0.890604167
54,3,2,3,5,0.7,4.15,1039.0,2400,0,0.0,0,0,8.0,0.758173077
56,1,2,5,7,0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.5407291670000001
35,0,0,3,8,0.7,38.09,336.0,6240,0,0.0,0,0,52.0,0.467693269
37,3,1,1,4,0.75,5.13,1039.0,960,0,0.0,0,0,8.0,0.656666667
42,4,2,2,1,0.8,3.94,1039.0,1440,0,0.0,0,0,8.0,0.955151515
3,4,1,3,12,0.8,4.6,1039.0,2160,0,0.0,0,0,9.0,0.922839506
30,0,1,4,11,0.6,2.9,1039.0,2880,0,0.0,0,0,12.0,0.805555556
37,3,1,1,12,0.8,5.13,1039.0,1080,0,0.0,0,0,9.0,0.9025
0,2,0,0,6,0.6,18.79,799.0,3960,23,0.0,0,0,33.0,0.600710606
45,0,2,2,10,0.75,3.94,1039.0,3780,0,0.0,0,0,21.0,0.997792208
15,4,0,5,10,0.75,28.08,1066.0,10530,69,0.0,0,0,58.5,0.8
2,0,0,2,4,0.8,30.1,891.0,7140,38,0.0,0,1,59.0,0.800137255
19,0,0,1,1,0.75,22.94,1871.0,6960,55,0.0,0,0,58.0,0.800263218
53,1,0,1,10,0.7,21.82,1313.0,5040,30,0.0,0,0,51.0,0.699984417
27,4,1,4,2,0.7,3.9,1039.0,1200,0,0.0,0,0,10.0,0.884
50,3,0,5,8,0.8,25.9,1177.0,8970,60,0.0,0,0,56.5,0.8504156279999999
50,3,2,5,5,0.65,4.15,1039.0,1440,0,0.0,0,0,8.0,0.8606534090000001
1,1,0,2,8,0.75,29.4,551.0,6840,45,0.0,0,0,57.0,0.750473684
43,4,1,0,1,0.8,3.94,1039.0,1440,0,0.0,0,0,12.0,0.7962083329999999
56,1,0,5,12,0.8,11.41,968.0,3660,50,0.0,0,0,30.5,0.8005704920000001
19,0,0,1,6,0.8,30.4,338.0,3840,34,0.0,0,0,32.0,0.622828125
23,4,1,4,12,0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,0.8915555559999999
15,4,0,5,6,0.8,11.41,411.0,14640,50,0.0,0,0,30.5,0.800024932
48,1,1,0,5,0.35,3.94,1039.0,2400,0,0.0,0,0,10.0,0.80575
4,2,0,5,6,0.5,18.79,717.0,3960,23,0.0,0,0,33.0,0.500117677
20,3,0,1,10,0.7,22.52,1108.0,10080,63,0.0,0,0,56.0,0.750057359
55,1,0,5,4,0.7,26.82,1117.0,7080,50,0.0,0,0,59.0,0.750050847
57,0,1,3,2,0.7,3.9,1039.0,960,0,0.0,0,0,8.0,0.440375
49,1,0,4,12,0.8,11.61,1216.0,6975,50,0.0,0,0,31.0,0.800030199
0,2,2,0,11,0.65,3.94,1039.0,600,0,0.0,0,0,5.0,0.971866667
18,0,0,4,11,0.75,42.97,532.0,10260,40,0.0,0,0,57.0,0.59114168
0,2,0,0,5,0.7,50.89,282.0,5880,56,0.0,0,0,59.0,0.656763743
13,4,0,1,1,0.8,22.52,1546.0,0,88,0.0,0,0,57.0,0.90047076
41,1,2,4,12,0.75,4.08,1039.0,1080,0,0.0,0,0,9.0,0.702666667
26,0,0,5,3,0.75,29.4,1244.0,6840,45,0.0,0,2,57.0,0.750473684
54,3,0,3,10,0.7,22.52,1206.0,10080,75,0.0,0,0,56.0,0.800020563
40,4,0,3,11,0.35,14.61,838.0,7200,23,0.0,0,0,55.0,0.35003125
38,0,2,5,3,0.7,3.94,1039.0,12000,0,0.0,0,0,20.0,0.460578704
21,4,0,3,12,0.8,15.26,854.0,4080,50,0.0,0,0,34.0,0.8004019609999999
38,0,2,5,7,0.6,3.94,1039.0,6000,0,0.0,0,0,10.0,0.957638889
36,4,0,0,4,0.8,28.08,660.0,10440,63,0.0,0,0,58.0,0.8010282129999999
44,0,0,0,9,0.6,29.12,925.0,6660,23,0.0,0,0,58.0,0.600125217
14,1,1,4,9,0.75,2.9,1039.0,960,0,0.0,0,0,8.0,0.447083333
35,0,2,3,10,0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.840533333
15,4,0,5,11,0.35,12.52,287.0,25920,38,0.0,0,0,54.0,0.349951389
24,3,0,3,11,0.7,11.41,685.0,3360,30,0.0,0,2,56.0,0.8211125
24,3,0,3,8,0.65,29.4,962.0,4560,0,4.5,30,2,57.0,0.251399254
25,1,0,2,5,0.5,30.1,839.0,6960,0,0.0,0,0,58.0,0.500801724
24,3,1,3,10,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.64025
3,4,1,3,7,0.65,3.9,1039.0,960,0,0.0,0,0,8.0,0.625625
46,1,0,1,4,0.8,22.52,340.0,5460,63,0.0,0,0,56.5,0.800434622
11,3,0,0,4,0.7,22.52,825.0,10170,50,0.0,0,0,56.5,0.7005416999999999
5,3,0,5,2,0.65,30.33,841.0,6840,0,0.0,0,1,57.0,0.585315789
42,4,2,2,11,0.8,4.15,1039.0,1440,0,0.0,0,0,8.0,0.640577652
38,0,0,5,5,0.7,20.4,1480.0,10440,40,0.0,0,0,58.0,0.7002507840000001
8,1,0,1,10,0.75,28.08,1209.0,10530,45,0.0,0,0,58.5,0.750545455
47,4,0,1,3,0.8,30.1,756.0,6960,63,0.0,0,1,58.0,0.800071839
4,2,2,5,8,0.65,4.15,1039.0,960,0,0.0,0,0,8.0,0.877552083
46,1,2,1,4,0.8,4.3,1039.0,1440,0,0.0,0,0,12.0,0.5375
51,1,2,0,7,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.6253125
20,3,0,1,9,0.8,26.16,399.0,10620,63,0.0,0,0,59.0,0.8001171029999999
56,1,0,5,11,0.8,11.41,968.0,3660,50,0.0,0,0,30.5,0.8005704920000001
45,0,0,2,9,0.7,29.12,1143.0,10440,40,0.0,0,0,58.0,0.70061442
48,1,0,0,4,0.7,26.82,1195.0,6960,60,0.0,0,0,58.0,0.800746552
33,1,1,3,7,0.7,3.94,1039.0,960,0,0.0,0,0,8.0,0.779791667
18,0,2,4,10,0.75,3.94,1039.0,3420,0,0.0,0,0,19.0,0.955151515
5,3,0,5,1,0.8,22.52,265.0,3840,63,0.0,0,0,57.0,0.8004705129999999
16,1,2,3,2,0.8,3.94,1039.0,1440,0,0.0,0,0,8.0,0.8133712120000001
7,4,0,1,7,0.8,25.9,1126.0,10170,60,0.0,0,0,56.5,0.850136766
57,0,1,3,9,0.7,2.9,1039.0,960,0,0.0,0,0,8.0,0.410833333
39,1,0,2,12,0.8,11.61,1037.0,7200,50,0.0,0,0,32.0,0.8002460109999999
49,1,0,4,8,0.8,25.9,1039.0,6780,45,0.0,0,0,56.5,0.8503451329999999
58,1,0,0,3,0.8,22.52,1060.0,6840,100,0.0,0,0,57.0,0.950185965
16,1,2,3,7,0.8,2.9,1039.0,1440,0,0.0,0,0,8.0,0.804640152
8,1,0,1,7,0.8,25.9,1035.0,10170,38,0.0,0,0,56.5,0.800128721
52,4,0,2,7,0.5,30.48,1161.0,6600,0,0.0,0,1,55.0,0.5006109089999999
16,1,0,3,1,0.8,26.16,1179.0,10620,75,0.0,0,0,59.0,0.850502311
53,1,1,1,1,0.7,3.94,1039.0,3360,0,0.0,0,0,8.0,0.555430556
27,4,0,4,6,0.6,23.41,1266.0,2520,23,0.0,0,1,38.0,0.601037091
